date,strategy,spy
2022-10-25,274516.2795806034,214550.2066447204
2022-10-26,277232.7694487675,212934.04795331415
2022-10-27,277726.56508017617,211797.18345136102
2022-10-28,284480.2070784672,216835.05674237665
2022-10-31,283979.7052550419,215269.12119550165
2022-11-01,283337.0144133671,214327.2857462829
2022-11-02,278881.91065360146,208949.41709393915
2022-11-03,278441.959802161,206798.28745526727
2022-11-04,279614.409097205,209774.24936932977
2022-11-07,282857.6909804447,211780.4839884704
2022-11-08,285155.4368224247,212922.94468182977
2022-11-09,277233.97804404335,208537.00986737665
2022-11-10,283362.6022658451,219994.9800822204
2022-11-11,283000.4326644047,222123.77842206415
2022-11-14,282500.9947142704,220234.56479901727
2022-11-15,282120.1120467289,222112.6216837829
2022-11-16,282405.1778960331,220418.47275800165
2022-11-17,283215.984109412,219744.1138712829
2022-11-18,285435.75760031777,220741.69736737665
2022-11-21,279554.69406826404,219939.17856854852
2022-11-22,284374.01257259754,222898.42319745477
2022-11-23,289157.38334591297,224302.79990643915
2022-11-25,290239.37081844715,224252.63022870477
2022-11-28,286318.9225152245,220674.81040448602
2022-11-29,285157.0579751244,220295.85557050165
2022-11-30,294369.13490993885,227234.13486737665
2022-12-01,292364.3676903954,227066.96201581415
2022-12-02,291879.81331570056,226805.0103556579
2022-12-05,284945.3789590111,222725.65415448602
2022-12-06,281354.76229030994,219515.66807050165
2022-12-07,279982.44810421375,219142.30942792352
2022-12-08,281379.3497079125,220858.77183026727
2022-12-09,280716.90203792957,219209.12510175165
2022-12-12,281524.3900292626,222369.03061932977
2022-12-13,279243.42631466297,224052.02280682977
2022-12-14,277477.33706600574,222619.80771893915
2022-12-15,274205.3037942162,217175.03428143915
2022-12-16,270304.30636532215,214611.46177167352
2022-12-19,270280.0008996239,212791.96885175165
2022-12-20,267451.7179482689,213083.0777384704
2022-12-21,270152.7556374779,216268.6294962829
2022-12-22,264255.972029995,213183.8804728454
2022-12-23,266726.3255151024,214409.94541425165
2022-12-27,263872.3571999779,213564.5640665954
2022-12-28,262635.9665902367,210910.88218182977
2022-12-29,266822.3220666161,214706.66831464227
2022-12-30,268007.532286953,214141.23911542352
2023-01-03,258716.142783474,213239.86020917352
2023-01-04,259420.0050957909,214885.81772870477
2023-01-05,257742.99874813465,212433.67002362665
2023-01-06,260723.93494350818,217304.37046307977
2023-01-09,260422.81002743152,217181.18296307977
2023-01-10,261097.35109646228,218703.98862714227
2023-01-11,264707.832274746,221469.6656290954
2023-01-12,266741.04811794666,222275.83799237665
2023-01-13,265225.3584664574,223138.02573651727
2023-01-17,266923.3279183617,222729.30771893915
2023-01-18,261957.21344692615,219213.4380900329
2023-01-19,263396.60962612537,217617.88193768915
2023-01-20,267694.3091195336,221671.16416425165
2023-01-23,270110.5174859276,224330.47788495477
2023-01-24,271882.3655846825,224089.77036542352
2023-01-25,272007.0406640282,224173.76670331415
2023-01-26,280442.5844567528,226637.1246134704
2023-01-27,283743.4904549828,227157.71299237665
